"transaction_id","sample_id","transaction_type","transaction_amount"
52348808,20296,"REBILL",32.95
52348809,20296,"REBILL",32.95
52348810,20313,"REFUND",-19.95
52348811,20386,"REBILL",24.95
52348812,20388,"REBILL",39.95
52348813,20408,"REBILL",19.95
52348814,20415,"REBILL",29.95
52348815,20415,"REBILL",29.95
52348816,20415,"REBILL",29.95
52348817,20431,"REBILL",29.95
52348818,20431,"REBILL",29.95
52348819,20431,"REBILL",29.95
52348820,20435,"REBILL",39.95
52348821,20435,"REBILL",39.95
52348822,20435,"REBILL",39.95
52348823,20435,"REBILL",39.95
52348824,20435,"REBILL",39.95
52348825,20445,"REBILL",39.95
52348826,20495,"REBILL",29.95
52348827,20504,"REBILL",19.95
52348828,20508,"REBILL",29.95
52348829,20508,"REBILL",29.95
52348830,20508,"REBILL",29.95
52348831,20530,"REBILL",32.95
52348832,20530,"REBILL",32.95
52348833,20535,"REBILL",29.95
52348834,20535,"REBILL",29.95
52348835,20535,"REBILL",29.95
52348836,20617,"REBILL",29.95
52348837,20621,"REBILL",39.95
52348838,20621,"REBILL",39.95
52348839,20621,"REBILL",39.95
52348840,20621,"REBILL",39.95
52348841,20621,"REBILL",39.95
52348842,20668,"REBILL",39.95
52348843,20739,"REBILL",24.95
52348844,20747,"REBILL",29.95
52348845,20839,"REBILL",39.95
52348846,20839,"REBILL",39.95
52348847,20839,"REBILL",39.95
52348848,20846,"REFUND",-19.95
52348849,20867,"REBILL",19.95
52348850,20867,"REBILL",19.95
52348851,20867,"REBILL",19.95
52348852,20873,"REBILL",32.95
52348853,20873,"REBILL",32.95
52348854,20910,"REFUND",-24.95
52348855,20919,"REBILL",19.95
52348856,20919,"REBILL",19.95
52348857,20929,"REBILL",39.95
52348858,20953,"REBILL",24.95
52348859,20962,"REBILL",32.95
52348860,20962,"REBILL",32.95
52348861,20962,"REBILL",32.95
52348862,20962,"REBILL",32.95
52348863,21008,"REBILL",24.95
52348864,21016,"REBILL",39.95
52348865,21016,"REBILL",39.95
52348866,21016,"REBILL",39.95
52348867,21016,"REBILL",39.95
52348868,21017,"REBILL",24.95
52348869,21017,"REBILL",24.95
52348870,21017,"REBILL",24.95
52348871,21017,"REBILL",24.95
52348872,21017,"REBILL",24.95
52348873,21017,"REBILL",24.95
52348874,21017,"REBILL",24.95
52348875,21017,"REBILL",24.95
52348876,21017,"REBILL",24.95
52348877,21017,"REBILL",24.95
52348878,21017,"REBILL",24.95
52348879,21017,"REBILL",24.95
52348880,21017,"REBILL",24.95
52348881,21046,"REBILL",39.95
52348882,21046,"REBILL",39.95
52348883,21046,"REBILL",39.95
52348884,21046,"REBILL",39.95
52348885,21067,"REBILL",32.95
52348886,21067,"REBILL",32.95
52348887,21067,"REBILL",32.95
52348888,21067,"REBILL",32.95
52348889,21067,"REBILL",32.95
52348890,21067,"REBILL",32.95
52348891,21067,"REBILL",32.95
52348892,21110,"REBILL",24.95
52348893,21139,"REBILL",29.95
52348894,21139,"REBILL",29.95
52348895,21139,"REBILL",29.95
52348896,21139,"REBILL",29.95
52348897,21139,"REBILL",29.95
52348898,21139,"REBILL",29.95
52348899,21152,"REBILL",29.95
52348900,21164,"REBILL",29.95
52348901,21164,"REBILL",29.95
52348902,21164,"REBILL",29.95
52348903,21203,"REBILL",19.95
52348904,21207,"REFUND",-24.95
52348905,21207,"REFUND",-24.95
52348906,21207,"REFUND",-24.95
52348907,21302,"REBILL",24.95
52348908,21302,"REBILL",24.95
52348909,21352,"REBILL",24.95
52348910,21437,"REBILL",24.95
52348911,21437,"REBILL",24.95
52348912,21441,"REBILL",39.95
52348913,21457,"REBILL",24.95
52348914,21457,"REBILL",24.95
52348915,21457,"REBILL",24.95
52348916,21457,"REBILL",24.95
52348917,21457,"REBILL",24.95
52348918,21527,"REBILL",29.95
52348919,21527,"REBILL",29.95
52348920,21532,"REBILL",24.95
52348921,21532,"REBILL",24.95
52348922,21532,"REBILL",24.95
52348923,21532,"REBILL",24.95
52348924,21532,"REBILL",24.95
52348925,21532,"REBILL",24.95
52348926,21532,"REBILL",24.95
52348927,21532,"REBILL",24.95
52348928,21548,"REBILL",39.95
52348929,21553,"REFUND",-32.95
52348930,21553,"REFUND",-32.95
52348931,21553,"REFUND",-32.95
52348932,21553,"REFUND",-32.95
52348933,21553,"REFUND",-32.95
52348934,21560,"REBILL",24.95
52348935,21560,"REBILL",24.95
52348936,21560,"REBILL",24.95
52348937,21560,"REBILL",24.95
52348938,21560,"REBILL",24.95
52348939,21560,"REBILL",24.95
52348940,21560,"REBILL",24.95
52348941,21560,"REBILL",24.95
52348942,21596,"CHARGEBACK",-32.95
52348943,21596,"CHARGEBACK",-32.95
52348944,21612,"REBILL",19.95
52348945,21614,"CHARGEBACK",-32.95
52348946,21625,"REBILL",32.95
52348947,21625,"REBILL",32.95
52348948,21625,"REBILL",32.95
52348949,21625,"REBILL",32.95
52348950,21626,"REBILL",32.95
52348951,21634,"REBILL",24.95
52348952,21637,"REBILL",39.95
52348953,21637,"REBILL",39.95
52348954,21666,"REBILL",29.95
52348955,21666,"REBILL",29.95
52348956,21666,"REBILL",29.95
52348957,21679,"REBILL",24.95
52348958,21679,"REBILL",24.95
52348959,21707,"REFUND",-24.95
52348960,21707,"REFUND",-24.95
52348961,21707,"REFUND",-24.95
52348962,21707,"REFUND",-24.95
52348963,21707,"REFUND",-24.95
52348964,21769,"REBILL",39.95
52348965,21769,"REBILL",39.95
52348966,21787,"REBILL",24.95
52348967,21787,"REBILL",24.95
52348968,21798,"REFUND",-24.95
52348969,21805,"REBILL",19.95
52348970,21805,"REBILL",19.95
52348971,21806,"REBILL",32.95
52348972,21806,"REBILL",32.95
52348973,21806,"REBILL",32.95
52348974,21806,"REBILL",32.95
52348975,21817,"REBILL",19.95
52348976,21817,"REBILL",19.95
52348977,21817,"REBILL",19.95
52348978,21817,"REBILL",19.95
52348979,21817,"REBILL",19.95
52348980,21817,"REBILL",19.95
52348981,21825,"REBILL",19.95
52348982,21898,"CHARGEBACK",-19.95
52348983,21898,"CHARGEBACK",-19.95
52348984,21908,"REBILL",39.95
52348985,21909,"REBILL",39.95
52348986,21909,"REBILL",39.95
52348987,21909,"REBILL",39.95
52348988,21917,"REBILL",29.95
52348989,21917,"REBILL",29.95
52348990,21931,"REBILL",24.95
52348991,21931,"REBILL",24.95
52348992,21931,"REBILL",24.95
52348993,22013,"REBILL",39.95
52348994,22087,"REBILL",24.95
52348995,22162,"REBILL",24.95
52348996,22162,"REBILL",24.95
52348997,22162,"REBILL",24.95
52348998,22167,"REBILL",19.95
52348999,22167,"REBILL",19.95
52349000,22167,"REBILL",19.95
52349001,22167,"REBILL",19.95
52349002,22167,"REBILL",19.95
52349003,22167,"REBILL",19.95
52349004,22167,"REBILL",19.95
52349005,22167,"REBILL",19.95
52349006,22167,"REBILL",19.95
52349007,22167,"REBILL",19.95
52349008,22203,"REBILL",32.95
52349009,22203,"REBILL",32.95
52349010,22222,"REBILL",24.95
52349011,22222,"REBILL",24.95
52349012,22222,"REBILL",24.95
52349013,22222,"REBILL",24.95
52349014,22222,"REBILL",24.95
52349015,22314,"REBILL",29.95
52349016,22343,"REBILL",24.95
52349017,22362,"REBILL",39.95
52349018,22362,"REBILL",39.95
52349019,22379,"REBILL",29.95
52349020,22379,"REBILL",29.95
52349021,22395,"REBILL",24.95
52349022,22395,"REBILL",24.95
52349023,22432,"REBILL",32.95
52349024,22432,"REBILL",32.95
52349025,22432,"REBILL",32.95
52349026,22432,"REBILL",32.95
52349027,22432,"REBILL",32.95
52349028,22455,"REBILL",29.95
52349029,22455,"REBILL",29.95
52349030,22455,"REBILL",29.95
52349031,22455,"REBILL",29.95
52349032,22480,"REBILL",32.95
52349033,22480,"REBILL",32.95
52349034,22492,"REBILL",29.95
52349035,22492,"REBILL",29.95
52349036,22498,"REBILL",24.95
52349037,22498,"REBILL",24.95
52349038,22525,"REBILL",39.95
52349039,22579,"REBILL",19.95
52349040,22596,"REBILL",32.95
52349041,22633,"REBILL",24.95
52349042,22640,"REBILL",19.95
52349043,22640,"REBILL",19.95
52349044,22656,"REBILL",29.95
52349045,22656,"REBILL",29.95
52349046,22656,"REBILL",29.95
52349047,22666,"REBILL",19.95
52349048,22666,"REBILL",19.95
52349049,22666,"REBILL",19.95
52349050,22666,"REBILL",19.95
52349051,22666,"REBILL",19.95
52349052,22668,"REBILL",39.95
52349053,22671,"REBILL",29.95
52349054,22671,"REBILL",29.95
52349055,22671,"REBILL",29.95
52349056,22675,"REBILL",39.95
52349057,22695,"REBILL",24.95
52349058,22696,"REBILL",32.95
52349059,22696,"REBILL",32.95
52349060,22696,"REBILL",32.95
52349061,22696,"REBILL",32.95
52349062,22696,"REBILL",32.95
52349063,22717,"REBILL",24.95
52349064,22775,"REBILL",24.95
52349065,22775,"REBILL",24.95
52349066,22778,"REBILL",24.95
52349067,22778,"REBILL",24.95
52349068,22778,"REBILL",24.95
52349069,22778,"REBILL",24.95
52349070,22796,"REBILL",39.95
52349071,22796,"REBILL",39.95
52349072,22806,"REBILL",29.95
52349073,22880,"REBILL",39.95
52349074,22882,"REBILL",39.95
52349075,22882,"REBILL",39.95
52349076,22882,"REBILL",39.95
52349077,22882,"REBILL",39.95
52349078,22883,"REBILL",24.95
52349079,22883,"REBILL",24.95
52349080,22883,"REBILL",24.95
52349081,22883,"REBILL",24.95
52349082,22883,"REBILL",24.95
52349083,22900,"REBILL",32.95
52349084,22900,"REBILL",32.95
52349085,22900,"REBILL",32.95
52349086,22900,"REBILL",32.95
52349087,22900,"REBILL",32.95
52349088,22900,"REBILL",32.95
52349089,22904,"REBILL",32.95
52349090,22904,"REBILL",32.95
52349091,22904,"REBILL",32.95
52349092,22904,"REBILL",32.95
52349093,22904,"REBILL",32.95
52349094,22904,"REBILL",32.95
52349095,22904,"REBILL",32.95
52349096,22904,"REBILL",32.95
52349097,22904,"REBILL",32.95
52349098,22904,"REBILL",32.95
52349099,22904,"REBILL",32.95
52349100,22904,"REBILL",32.95
52349101,22904,"REBILL",32.95
52349102,22904,"REBILL",32.95
52349103,22916,"REBILL",29.95
52349104,22916,"REBILL",29.95
52349105,22972,"REBILL",29.95
52349106,22974,"REBILL",24.95
52349107,22987,"REBILL",24.95
52349108,22987,"REBILL",24.95
52349109,22987,"REBILL",24.95
52349110,23013,"REBILL",19.95
52349111,23013,"REBILL",19.95
52349112,23013,"REBILL",19.95
52349113,23013,"REBILL",19.95
52349114,23013,"REBILL",19.95
52349115,23013,"REBILL",19.95
52349116,23043,"REBILL",24.95
52349117,23050,"CHARGEBACK",-19.95
52349118,23052,"REBILL",29.95
52349119,23052,"REBILL",29.95
52349120,23052,"REBILL",29.95
52349121,23065,"REBILL",39.95
52349122,23071,"REBILL",24.95
52349123,23071,"REBILL",24.95
52349124,23071,"REBILL",24.95
52349125,23071,"REBILL",24.95
52349126,23071,"REBILL",24.95
52349127,23071,"REBILL",24.95
52349128,23071,"REBILL",24.95
52349129,23079,"REBILL",39.95
52349130,23079,"REBILL",39.95
52349131,23079,"REBILL",39.95
52349132,23126,"REBILL",29.95
52349133,23154,"REBILL",39.95
52349134,23154,"REBILL",39.95
52349135,23154,"REBILL",39.95
52349136,23154,"REBILL",39.95
52349137,23174,"REBILL",24.95
52349138,23174,"REBILL",24.95
52349139,23174,"REBILL",24.95
52349140,23174,"REBILL",24.95
52349141,23174,"REBILL",24.95
52349142,23174,"REBILL",24.95
52349143,23174,"REBILL",24.95
52349144,23174,"REBILL",24.95
52349145,23174,"REBILL",24.95
52349146,23174,"REBILL",24.95
52349147,23174,"REBILL",24.95
52349148,23174,"REBILL",24.95
52349149,23174,"REBILL",24.95
52349150,23174,"REBILL",24.95
52349151,23175,"REBILL",32.95
52349152,23175,"REBILL",32.95
52349153,23175,"REBILL",32.95
52349154,23175,"REBILL",32.95
52349155,23175,"REBILL",32.95
52349156,23175,"REBILL",32.95
52349157,23175,"REBILL",32.95
52349158,23175,"REBILL",32.95
52349159,23261,"REBILL",39.95
52349160,23261,"REBILL",39.95
52349161,23261,"REBILL",39.95
52349162,23264,"REBILL",24.95
52349163,23264,"REBILL",24.95
52349164,23264,"REBILL",24.95
52349165,23264,"REBILL",24.95
52349166,23338,"REFUND",-19.95
52349167,23338,"REFUND",-19.95
52349168,23338,"REFUND",-19.95
52349169,23364,"REBILL",39.95
52349170,23364,"REBILL",39.95
52349171,23408,"REBILL",39.95
52349172,23470,"REBILL",29.95
52349173,23494,"REFUND",-32.95
52349174,23495,"REBILL",24.95
52349175,23495,"REBILL",24.95
52349176,23495,"REBILL",24.95
52349177,23495,"REBILL",24.95
52349178,23495,"REBILL",24.95
52349179,23520,"REBILL",24.95
52349180,23520,"REBILL",24.95
52349181,23520,"REBILL",24.95
52349182,23520,"REBILL",24.95
52349183,23520,"REBILL",24.95
52349184,23520,"REBILL",24.95
52349185,23520,"REBILL",24.95
52349186,23520,"REBILL",24.95
52349187,23520,"REBILL",24.95
52349188,23520,"REBILL",24.95
52349189,23546,"REBILL",24.95
52349190,23548,"REBILL",39.95
52349191,23579,"REBILL",24.95
52349192,23579,"REBILL",24.95
52349193,23579,"REBILL",24.95
52349194,23579,"REBILL",24.95
52349195,23579,"REBILL",24.95
52349196,23579,"REBILL",24.95
52349197,23579,"REBILL",24.95
52349198,23579,"REBILL",24.95
52349199,23579,"REBILL",24.95
52349200,23579,"REBILL",24.95
52349201,23579,"REBILL",24.95
52349202,23579,"REBILL",24.95
52349203,23579,"REBILL",24.95
52349204,23604,"REBILL",24.95
52349205,23604,"REBILL",24.95
52349206,23604,"REBILL",24.95
52349207,23604,"REBILL",24.95
52349208,23604,"REBILL",24.95
52349209,23604,"REBILL",24.95
52349210,23604,"REBILL",24.95
52349211,23610,"REBILL",32.95
52349212,23610,"REBILL",32.95
52349213,23610,"REBILL",32.95
52349214,23661,"REBILL",39.95
52349215,23661,"REBILL",39.95
52349216,23661,"REBILL",39.95
52349217,23661,"REBILL",39.95
52349218,23661,"REBILL",39.95
52349219,23669,"REBILL",39.95
52349220,23753,"REBILL",24.95
52349221,23795,"REBILL",29.95
52349222,23814,"REBILL",19.95
52349223,23829,"REBILL",24.95
52349224,23829,"REBILL",24.95
52349225,23829,"REBILL",24.95
52349226,23829,"REBILL",24.95
52349227,23833,"REBILL",32.95
52349228,23833,"REBILL",32.95
52349229,23833,"REBILL",32.95
52349230,23833,"REBILL",32.95
52349231,23843,"REBILL",32.95
52349232,23843,"REBILL",32.95
52349233,23843,"REBILL",32.95
52349234,23843,"REBILL",32.95
52349235,23843,"REBILL",32.95
52349236,23843,"REBILL",32.95
52349237,23843,"REBILL",32.95
52349238,23843,"REBILL",32.95
52349239,23843,"REBILL",32.95
52349240,23843,"REBILL",32.95
52349241,23843,"REBILL",32.95
52349242,23843,"REBILL",32.95
52349243,23843,"REBILL",32.95
52349244,23843,"REBILL",32.95
52349245,23851,"REBILL",19.95
52349246,23851,"REBILL",19.95
52349247,23851,"REBILL",19.95
52349248,23851,"REBILL",19.95
52349249,23868,"REFUND",-24.95
52349250,23868,"REFUND",-24.95
52349251,23868,"REFUND",-24.95
52349252,23868,"REFUND",-24.95
52349253,23868,"REFUND",-24.95
52349254,23891,"REBILL",29.95
52349255,23891,"REBILL",29.95
52349256,23897,"REBILL",19.95
52349257,23897,"REBILL",19.95
52349258,23899,"REBILL",29.95
52349259,23899,"REBILL",29.95
52349260,23908,"REBILL",39.95
52349261,23939,"REBILL",29.95
52349262,23939,"REBILL",29.95
52349263,23939,"REBILL",29.95
52349264,23939,"REBILL",29.95
52349265,23960,"REBILL",29.95
52349266,23965,"REBILL",32.95
52349267,23977,"REBILL",29.95
52349268,23980,"REBILL",24.95
52349269,23980,"REBILL",24.95
52349270,23983,"REBILL",39.95
52349271,23984,"REBILL",39.95
52349272,23984,"REBILL",39.95
52349273,24007,"REBILL",32.95
52349274,24007,"REBILL",32.95
52349275,24007,"REBILL",32.95
52349276,24007,"REBILL",32.95
52349277,24007,"REBILL",32.95
52349278,24007,"REBILL",32.95
52349279,24007,"REBILL",32.95
52349280,24007,"REBILL",32.95
52349281,24007,"REBILL",32.95
52349282,24007,"REBILL",32.95
52349283,24007,"REBILL",32.95
52349284,24007,"REBILL",32.95
52349285,24007,"REBILL",32.95
52349286,24007,"REBILL",32.95
52349287,24048,"REBILL",39.95
52349288,24048,"REBILL",39.95
52349289,24057,"REBILL",24.95
52349290,24080,"REBILL",39.95
52349291,24080,"REBILL",39.95
52349292,24080,"REBILL",39.95
52349293,24080,"REBILL",39.95
52349294,24080,"REBILL",39.95
52349295,24080,"REBILL",39.95
52349296,24080,"REBILL",39.95
52349297,24128,"REBILL",39.95
52349298,24128,"REBILL",39.95
52349299,24171,"REBILL",24.95
52349300,24177,"REBILL",24.95
52349301,24177,"REBILL",24.95
52349302,24194,"REBILL",32.95
52349303,24240,"REBILL",24.95
52349304,24240,"REBILL",24.95
52349305,24240,"REBILL",24.95
52349306,24240,"REBILL",24.95
52349307,24240,"REBILL",24.95
52349308,24246,"REBILL",24.95
52349309,24246,"REBILL",24.95
52349310,24300,"REBILL",19.95
52349311,24308,"REBILL",29.95
52349312,24329,"REBILL",19.95
52349313,24329,"REBILL",19.95
52349314,24334,"REBILL",39.95
52349315,24334,"REBILL",39.95
52349316,24338,"REBILL",24.95
52349317,24403,"REBILL",29.95
52349318,24468,"REBILL",19.95
52349319,24468,"REBILL",19.95
52349320,24468,"REBILL",19.95
52349321,24468,"REBILL",19.95
52349322,24520,"REBILL",24.95
52349323,24545,"REBILL",24.95
52349324,24545,"REBILL",24.95
52349325,24545,"REBILL",24.95
52349326,24545,"REBILL",24.95
52349327,24559,"REFUND",-32.95
52349328,24565,"REBILL",29.95
52349329,24573,"REBILL",19.95
52349330,24573,"REBILL",19.95
52349331,24575,"REBILL",32.95
52349332,24652,"REBILL",32.95
52349333,24652,"REBILL",32.95
52349334,24652,"REBILL",32.95
52349335,24652,"REBILL",32.95
52349336,24652,"REBILL",32.95
52349337,24652,"REBILL",32.95
52349338,24652,"REBILL",32.95
52349339,24655,"REBILL",32.95
52349340,24778,"REBILL",29.95
52349341,24796,"REBILL",19.95
52349342,24796,"REBILL",19.95
52349343,24796,"REBILL",19.95
52349344,24796,"REBILL",19.95
52349345,24796,"REBILL",19.95
52349346,24796,"REBILL",19.95
52349347,24796,"REBILL",19.95
52349348,24796,"REBILL",19.95
52349349,24796,"REFUND",-19.95
52349350,24907,"REBILL",19.95
52349351,24907,"REBILL",19.95
52349352,24907,"REBILL",19.95
52349353,24907,"REBILL",19.95
52349354,24907,"REBILL",19.95
52349355,24907,"REBILL",19.95
52349356,24907,"REBILL",19.95
52349357,24907,"REBILL",19.95
52349358,24907,"REBILL",19.95
52349359,24907,"REBILL",19.95
52349360,24907,"REBILL",19.95
52349361,24907,"REBILL",19.95
52349362,24907,"REBILL",19.95
52349363,24907,"REBILL",19.95
52349364,24907,"REBILL",19.95
52349365,24907,"REBILL",19.95
52349366,24907,"REBILL",19.95
52349367,24907,"REBILL",19.95
52349368,24915,"REBILL",39.95
52349369,24915,"REBILL",39.95
52349370,24915,"REBILL",39.95
52349371,24915,"REBILL",39.95
52349372,24916,"REBILL",19.95
52349373,24916,"REBILL",19.95
52349374,24916,"REBILL",19.95
52349375,24916,"REBILL",19.95
52349376,24916,"REBILL",19.95
52349377,24916,"REBILL",19.95
52349378,24916,"REBILL",19.95
52349379,24928,"REBILL",24.95
52349380,24928,"REBILL",24.95
52349381,24928,"REBILL",24.95
52349382,24948,"REBILL",19.95
52349383,24948,"REBILL",19.95
52349384,24959,"REBILL",24.95
52349385,24959,"REBILL",24.95
52349386,24969,"REBILL",39.95
52349387,24969,"REBILL",39.95
52349388,24982,"REBILL",32.95
52349389,24982,"CHARGEBACK",-32.95
52349390,24986,"REBILL",24.95
52349391,24986,"REBILL",24.95
52349392,24989,"REBILL",24.95
52349393,24989,"REBILL",24.95
52349394,24989,"REBILL",24.95
52349395,24990,"REBILL",19.95
52349396,24990,"REBILL",19.95
52349397,24990,"REBILL",19.95
52349398,24990,"REBILL",19.95
52349399,24990,"REBILL",19.95
52349400,25026,"REBILL",32.95
52349401,25026,"REBILL",32.95
52349402,25039,"REBILL",39.95
52349403,25039,"REBILL",39.95
52349404,25062,"REFUND",-19.95
52349405,25081,"REBILL",39.95
52349406,25097,"REBILL",24.95
52349407,25097,"REBILL",24.95
52349408,25097,"REBILL",24.95
52349409,25114,"REBILL",24.95
52349410,25114,"REBILL",24.95
52349411,25114,"REFUND",-24.95
52349412,25114,"REFUND",-24.95
52349413,25119,"REBILL",39.95
52349414,25135,"REBILL",19.95
52349415,25135,"REBILL",19.95
52349416,25135,"REBILL",19.95
52349417,25135,"REBILL",19.95
52349418,25135,"REBILL",19.95
52349419,25135,"REBILL",19.95
52349420,25135,"REBILL",19.95
52349421,25135,"REBILL",19.95
52349422,25135,"REBILL",19.95
52349423,25174,"REBILL",24.95
52349424,25174,"REBILL",24.95
52349425,25174,"REBILL",24.95
52349426,25236,"REBILL",32.95
52349427,25236,"REBILL",32.95
52349428,25236,"REBILL",32.95
52349429,25236,"REBILL",32.95
52349430,25236,"REBILL",32.95
52349431,25267,"REBILL",24.95
52349432,25267,"REBILL",24.95
52349433,25278,"REBILL",19.95
52349434,25278,"REBILL",19.95
52349435,25278,"REBILL",19.95
52349436,25278,"REBILL",19.95
52349437,25278,"REBILL",19.95
52349438,25286,"REBILL",24.95
52349439,25286,"REBILL",24.95
52349440,25286,"REBILL",24.95
52349441,25286,"REBILL",24.95
52349442,25286,"REBILL",24.95
52349443,25286,"REBILL",24.95
52349444,25286,"REBILL",24.95
52349445,25301,"REBILL",29.95
52349446,25301,"REBILL",29.95
52349447,25301,"REBILL",29.95
52349448,25306,"REBILL",29.95
52349449,25322,"REBILL",39.95
52349450,25333,"REBILL",29.95
52349451,25333,"REBILL",29.95
52349452,25333,"REBILL",29.95
52349453,25355,"REBILL",39.95
52349454,25355,"REBILL",39.95
52349455,25369,"REBILL",32.95
52349456,25433,"REFUND",-32.95
52349457,25532,"CHARGEBACK",-24.95
52349458,25560,"REBILL",24.95
52349459,25560,"REBILL",24.95
52349460,25580,"CHARGEBACK",-32.95
52349461,25617,"REBILL",19.95
52349462,25617,"REBILL",19.95
52349463,25623,"REBILL",39.95
52349464,25623,"REBILL",39.95
52349465,25682,"REBILL",24.95
52349466,25682,"REBILL",24.95
52349467,25682,"REBILL",24.95
52349468,25686,"REBILL",24.95
52349469,25686,"REBILL",24.95
52349470,25686,"REBILL",24.95
52349471,25686,"REBILL",24.95
52349472,25686,"REBILL",24.95
52349473,25686,"REBILL",24.95
52349474,25686,"REBILL",24.95
52349475,25688,"REBILL",24.95
52349476,25690,"REBILL",24.95
52349477,25690,"REBILL",24.95
52349478,25716,"REBILL",29.95
52349479,25716,"REBILL",29.95
52349480,25720,"REBILL",24.95
52349481,25720,"REBILL",24.95
52349482,25720,"REBILL",24.95
52349483,25720,"REBILL",24.95
52349484,25720,"REBILL",24.95
52349485,25720,"REBILL",24.95
52349486,25720,"REBILL",24.95
